date,location,new_cases_smoothed
2020-02-22,France,0.0
2020-02-23,France,0.0
2020-02-24,France,0.0
2020-02-25,France,0.286
2020-02-26,France,0.857
2020-02-27,France,3.714
2020-02-28,France,6.429
2020-02-29,France,12.571
2020-03-01,France,16.857
2020-03-02,France,25.571
2020-03-03,France,28.286
2020-03-04,France,38.571
2020-03-05,France,55.429
2020-03-06,France,79.857
2020-03-07,France,121.143
2020-03-08,France,142.143
2020-03-09,France,174.286
2020-03-10,France,224.429
2020-03-11,France,286.429
2020-03-12,France,266.714
2020-03-13,France,437.429
2020-03-14,France,506.429
2020-03-15,France,486.286
2020-03-16,France,752.714
2020-03-17,France,847.0
2020-03-18,France,975.429
2020-03-19,France,1238.429
2020-03-20,France,1295.286
2020-03-21,France,1421.571
2020-03-22,France,1744.286
2020-03-23,France,1916.286
2020-03-24,France,2089.286
2020-03-25,France,2310.143
2020-03-26,France,2606.571
2020-03-27,France,2893.571
2020-03-28,France,3314.857
2020-03-29,France,3358.857
2020-03-30,France,3500.0
2020-03-31,France,4270.286
2020-04-01,France,4540.0
2020-04-02,France,4280.571
2020-04-03,France,4485.0
2020-04-04,France,4027.5
2020-04-05,France,3570.0
2020-04-06,France,3329.286
2020-04-07,France,3067.7146000000002
2020-04-08,France,2806.1432
2020-04-09,France,2544.5718
2020-04-10,France,2283.0004
2020-04-11,France,2021.429
2020-04-12,France,9149.857
2020-04-13,France,9218.571
2020-04-14,France,11711.143
2020-04-15,France,11619.143
2020-04-16,France,12875.429
2020-04-17,France,12921.857
2020-04-18,France,13258.857
2020-04-19,France,6165.857
2020-04-20,France,6066.857
2020-04-21,France,3955.143
2020-04-22,France,3753.857
2020-04-23,France,2921.143
2020-04-24,France,2088.429
2020-04-25,France,1784.714
2020-04-26,France,1718.857
2020-04-27,France,1896.0
2020-04-28,France,1962.429
2020-04-29,France,1921.0
2020-04-30,France,1879.571
2020-05-01,France,1553.143
2020-05-02,France,1426.571
2020-05-03,France,1387.714
2020-05-04,France,941.429
2020-05-05,France,653.429
2020-05-06,France,1244.286
2020-05-07,France,1176.143
2020-05-08,France,1176.857
2020-05-09,France,1139.143
2020-05-10,France,1123.143
2020-05-11,France,1087.857
2020-05-12,France,1036.143
2020-05-13,France,519.714
2020-05-14,France,505.571
2020-05-15,France,503.0
2020-05-16,France,486.857
2020-05-17,France,471.286
2020-05-18,France,489.714
2020-05-19,France,453.714
2020-05-20,France,448.0
2020-05-21,France,394.429
2020-05-22,France,429.143
2020-05-23,France,447.857
2020-05-24,France,429.357
2020-05-25,France,410.857
2020-05-26,France,375.714
2020-05-27,France,331.714
2020-05-28,France,771.0
2020-05-29,France,747.857
2020-05-30,France,926.143
2020-05-31,France,959.286
2020-06-01,France,970.857
2020-06-02,France,968.785625
2020-06-03,France,966.71425
2020-06-04,France,964.642875
2020-06-05,France,962.5715
2020-06-06,France,960.5001249999999
2020-06-07,France,958.4287499999999
2020-06-08,France,956.3573749999999
2020-06-09,France,954.286
2020-06-10,France,1043.571
2020-06-11,France,472.714
2020-06-12,France,504.143
2020-06-13,France,493.429
2020-06-14,France,500.429
2020-06-15,France,480.714
2020-06-16,France,496.571
2020-06-17,France,477.143
2020-06-18,France,508.857
2020-06-19,France,506.857
2020-06-20,France,524.286
2020-06-21,France,517.571
2020-06-22,France,518.429
2020-06-23,France,523.429
2020-06-24,France,491.857
2020-06-25,France,444.571
2020-06-26,France,512.571
2020-06-27,France,488.143
2020-06-28,France,499.5715
2020-06-29,France,511.0
2020-06-30,France,474.429
2020-07-01,France,577.571
2020-07-02,France,618.143
2020-07-03,France,514.714
2020-07-04,France,501.857
2020-07-05,France,503.571
2020-07-06,France,556.857
2020-07-07,France,558.571
2020-07-08,France,534.571
2020-07-09,France,521.0
2020-07-10,France,546.0
2020-07-11,France,530.714
2020-07-12,France,531.286
2020-07-13,France,589.143
2020-07-14,France,533.143
2020-07-15,France,519.429
2020-07-16,France,537.286
2020-07-17,France,553.0
2020-07-18,France,540.714
2020-07-19,France,539.0
2020-07-20,France,608.714
2020-07-21,France,684.857
2020-07-22,France,712.714
2020-07-23,France,808.0
2020-07-24,France,846.143
2020-07-25,France,834.571
2020-07-26,France,834.571
2020-07-27,France,917.0
2020-07-28,France,912.571
2020-07-29,France,991.0
2020-07-30,France,1013.571
2020-07-31,France,1043.857
2020-08-01,France,1040.714
2020-08-02,France,1040.571
2020-08-03,France,1165.286
2020-08-04,France,1223.143
2020-08-05,France,1257.143
2020-08-06,France,1286.714
2020-08-07,France,1440.857
2020-08-08,France,1441.857
2020-08-09,France,1442.286
2020-08-10,France,1636.0
2020-08-11,France,1698.714
2020-08-12,France,1822.857
2020-08-13,France,1975.571
2020-08-14,France,2047.714
2020-08-15,France,2496.429
2020-08-16,France,2927.0
2020-08-17,France,2337.429
2020-08-18,France,2438.857
2020-08-19,France,2611.714
2020-08-20,France,2916.0
2020-08-21,France,3211.286
2020-08-22,France,3249.0
2020-08-23,France,3494.0
2020-08-24,France,3692.0
2020-08-25,France,3879.714
2020-08-26,France,3373.571
2020-08-27,France,4291.571
2020-08-28,France,4663.571
2020-08-29,France,4947.286
2020-08-30,France,5039.714
2020-08-31,France,5189.143
2020-09-01,France,5428.0
2020-09-02,France,6398.571
2020-09-03,France,5811.857
2020-09-04,France,5987.571
2020-09-05,France,6435.286
2020-09-06,France,6668.571
2020-09-07,France,6834.571
2020-09-08,France,7068.0
2020-09-09,France,7287.857
2020-09-10,France,7656.429
2020-09-11,France,7748.571
2020-09-12,France,8140.286
2020-09-13,France,8044.571
2020-09-14,France,8328.857
2020-09-15,France,8484.286
2020-09-16,France,8725.714
2020-09-17,France,8802.857
2020-09-18,France,9344.0
2020-09-19,France,9638.857
2020-09-20,France,10237.571
2020-09-21,France,10146.857
2020-09-22,France,10451.857
2020-09-23,France,10864.571
2020-09-24,France,11674.0
2020-09-25,France,12070.143
2020-09-26,France,12187.143
2020-09-27,France,12201.286
2020-09-28,France,12024.143
2020-09-29,France,11723.429
2020-09-30,France,11878.571
2020-10-01,France,11467.143
2020-10-02,France,10942.857
2020-10-03,France,11270.714
2020-10-04,France,11537.714
2020-10-05,France,11691.429
2020-10-06,France,12184.857
2020-10-07,France,12839.286
2020-10-08,France,13455.714
2020-10-09,France,14651.857
2020-10-10,France,16103.714
2020-10-11,France,16602.286
2020-10-12,France,17079.429
2020-10-13,France,17410.286
2020-10-14,France,17956.0
2020-10-15,France,19729.857
2020-10-16,France,20403.143
2020-10-17,France,21183.429
2020-10-18,France,23161.0
2020-10-19,France,23850.0
2020-10-20,France,24814.286
2020-10-21,France,25407.714
2020-10-22,France,26987.143
2020-10-23,France,29387.571
2020-10-24,France,31262.714
2020-10-25,France,27936.571
2020-10-26,France,36350.857
2020-10-27,France,38362.571
2020-10-28,France,39780.0
2020-10-29,France,40611.857
2020-10-30,France,41649.0
2020-10-31,France,40197.0
2020-11-01,France,45857.714
2020-11-02,France,50467.571
2020-11-03,France,55873.286
2020-11-04,France,54015.9285
2020-11-05,France,52158.571
2020-11-06,France,53764.0
2020-11-07,France,61128.857
2020-11-08,France,60040.714
2020-11-09,France,48045.286
2020-11-10,France,40905.857
2020-11-11,France,46057.429
2020-11-12,France,42491.143
2020-11-13,France,37234.429
2020-11-14,France,29420.429
2020-11-15,France,27796.143
2020-11-16,France,26209.857
2020-11-17,France,29501.143
2020-11-18,France,28438.0
2020-11-19,France,26748.286
2020-11-20,France,26632.286
2020-11-21,France,24591.0
2020-11-22,France,22582.143
2020-11-23,France,21884.857
2020-11-24,France,16789.0
2020-11-25,France,15056.0
2020-11-26,France,13961.857
2020-11-27,France,12456.0
2020-11-28,France,11714.429
2020-11-29,France,11233.429
2020-11-30,France,11130.0
2020-12-01,France,10925.143
2020-12-02,France,10579.857
2020-12-03,France,10537.571
2020-12-04,France,10357.429
2020-12-05,France,10415.286
2020-12-06,France,10584.714
2020-12-07,France,10496.286
2020-12-08,France,11291.0
2020-12-09,France,11365.857
2020-12-10,France,11529.429
2020-12-11,France,11830.286
2020-12-12,France,11982.429
2020-12-13,France,12065.857
2020-12-14,France,12016.143
2020-12-15,France,11699.286
2020-12-16,France,12130.714
2020-12-17,France,12774.143
2020-12-18,France,13117.714
2020-12-19,France,13615.0
2020-12-20,France,13804.286
2020-12-21,France,14194.857
2020-12-22,France,14222.571
2020-12-23,France,13838.857
2020-12-24,France,14321.714
2020-12-25,France,14957.571
2020-12-26,France,12909.714
2020-12-27,France,12339.571
2020-12-28,France,11934.286
2020-12-29,France,11877.143
2020-12-30,France,13524.0
2020-12-31,France,13280.143
2021-01-01,France,13151.0
2021-01-02,France,13204.286
2021-01-03,France,13721.714
2021-01-04,France,13873.429
2021-01-05,France,15207.429
2021-01-06,France,15019.714
2021-01-07,France,15273.429
2021-01-08,France,15338.571
2021-01-09,France,17725.857
2021-01-10,France,18219.429
2021-01-11,France,18175.857
2021-01-12,France,18027.429
2021-01-13,France,17843.0
2021-01-14,France,17775.143
2021-01-15,France,17983.286
2021-01-16,France,18158.857
2021-01-17,France,18258.571
2021-01-18,France,18261.286
2021-01-19,France,18879.714
2021-01-20,France,19294.857
2021-01-21,France,19489.0
2021-01-22,France,19777.714
2021-01-23,France,20161.571
2021-01-24,France,20417.857
2021-01-25,France,20489.857
2021-01-26,France,20213.143
2021-01-27,France,20235.714
2021-01-28,France,20404.714
2021-01-29,France,20392.286
2021-01-30,France,20385.429
2021-01-31,France,20514.0
2021-02-01,France,20529.286
2021-02-02,France,20708.0
2021-02-03,France,20628.857
2021-02-04,France,17233.143
2021-02-05,France,20430.571
2021-02-06,France,19936.429
2021-02-07,France,19990.571
2021-02-08,France,19986.286
2021-02-09,France,19367.286
2021-02-10,France,19228.0
2021-02-11,France,22237.0
2021-02-12,France,18681.857
2021-02-13,France,18774.0
2021-02-14,France,18339.714
2021-02-15,France,18348.143
2021-02-16,France,18431.857
2021-02-17,France,18379.143
2021-02-18,France,18584.571
2021-02-19,France,19072.429
2021-02-20,France,19235.286
2021-02-21,France,20002.571
2021-02-22,France,20041.143
2021-02-23,France,20126.143
2021-02-24,France,21054.857
2021-02-25,France,21469.429
2021-02-26,France,21625.286
2021-02-27,France,21873.714
2021-02-28,France,21574.571
2021-03-01,France,21582.714
2021-03-02,France,21964.429
2021-03-03,France,21288.571
2021-03-04,France,21270.857
2021-03-05,France,21028.0
2021-03-06,France,20925.429
2021-03-07,France,21193.0
2021-03-08,France,21307.143
2021-03-09,France,21345.714
2021-03-10,France,21751.286
2021-03-11,France,22144.714
2021-03-12,France,22363.429
2021-03-13,France,23273.0
2021-03-14,France,23930.571
2021-03-15,France,24065.143
2021-03-16,France,25047.286
2021-03-17,France,26310.286
2021-03-18,France,27310.0
2021-03-19,France,28745.714
2021-03-20,France,29541.143
2021-03-21,France,30144.714
2021-03-22,France,31480.143
2021-03-23,France,29291.0
2021-03-24,France,33134.571
2021-03-25,France,34650.286
2021-03-26,France,35619.0
2021-03-27,France,36660.714
2021-03-28,France,37584.429
2021-03-29,France,36627.571
2021-03-30,France,38916.714
2021-03-31,France,38011.714
2021-04-01,France,38728.571
2021-04-02,France,39415.429
2021-04-03,France,33350.571
2021-04-04,France,39566.286
2021-04-05,France,39809.0
2021-04-06,France,36572.286
2021-04-07,France,28270.0
2021-04-08,France,34894.143
2021-04-09,France,28247.857
2021-04-10,France,28424.714
2021-04-11,France,33749.143
2021-04-12,France,33426.714
2021-04-13,France,37865.0
2021-04-14,France,43948.286
2021-04-15,France,35522.143
2021-04-16,France,40706.286
2021-04-17,France,45628.857
2021-04-18,France,32982.714
2021-04-19,France,32719.857
2021-04-20,France,33427.0
2021-04-21,France,32200.714
2021-04-22,France,31537.143
2021-04-23,France,30951.143
2021-04-24,France,30490.0
2021-04-25,France,29794.0
2021-04-26,France,29687.714
2021-04-27,France,27724.0
2021-04-28,France,27240.857
2021-04-29,France,26260.571
2021-04-30,France,25111.857
2021-05-01,France,24117.143
2021-05-02,France,22033.714
2021-05-03,France,21720.571
2021-05-04,France,20871.143
2021-05-05,France,20079.857
2021-05-06,France,19390.429
2021-05-07,France,18651.143
2021-05-08,France,17952.429
2021-05-09,France,17839.143
2021-05-10,France,17772.286
2021-05-11,France,17118.0
2021-05-12,France,16474.857
2021-05-13,France,16153.286
2021-05-14,France,14424.857
2021-05-15,France,13697.143
2021-05-16,France,14396.857
2021-05-17,France,14405.143
2021-05-18,France,14036.429
2021-05-19,France,13686.714
2021-05-20,France,12709.1425
2021-05-21,France,11731.571
2021-05-22,France,11292.429
2021-05-23,France,10683.857
2021-05-24,France,10523.714
2021-05-25,France,8515.857
2021-05-26,France,7601.0
2021-05-27,France,9591.429
2021-05-28,France,9372.571
2021-05-29,France,9217.571
2021-05-30,France,9059.857
2021-05-31,France,8792.857
2021-06-01,France,9749.0
2021-06-02,France,8135.286
2021-06-03,France,8366.857
2021-06-04,France,7750.429
2021-06-05,France,7054.429
2021-06-06,France,6557.0
2021-06-07,France,6671.857
2021-06-08,France,6124.714
2021-06-09,France,6725.714
2021-06-10,France,5143.0
2021-06-11,France,4702.714
2021-06-12,France,4319.571
2021-06-13,France,4004.286
2021-06-14,France,3936.429
2021-06-15,France,3538.857
2021-06-16,France,3181.857
2021-06-17,France,2834.571
2021-06-18,France,2736.0
2021-06-19,France,2543.429
2021-06-20,France,2391.429
2021-06-21,France,2362.571
2021-06-22,France,2215.286
2021-06-23,France,2109.857
2021-06-24,France,2104.571
2021-06-25,France,1933.857
2021-06-26,France,1863.0
2021-06-27,France,1823.714
2021-06-28,France,1826.857
2021-06-29,France,1997.0
2021-06-30,France,1862.143
2021-07-01,France,1956.0
2021-07-02,France,2055.571
2021-07-03,France,2181.0
2021-07-04,France,2319.714
2021-07-05,France,2360.714
2021-07-06,France,2387.857
2021-07-07,France,2774.286
2021-07-08,France,3028.286
2021-07-09,France,3299.286
2021-07-10,France,3540.714
2021-07-11,France,3784.857
2021-07-12,France,3851.143
2021-07-13,France,4331.857
2021-07-14,France,3956.0
2021-07-15,France,4898.857
2021-07-16,France,5802.857
2021-07-17,France,6704.143
2021-07-18,France,7878.143
2021-07-19,France,8291.143
2021-07-20,France,9895.571
2021-07-21,France,12765.429
2021-07-22,France,14339.571
2021-07-23,France,15554.0
2021-07-24,France,17651.571
2021-07-25,France,18038.714
2021-07-26,France,18203.857
2021-07-27,France,19467.143
2021-07-28,France,20358.857
2021-07-29,France,20805.857
2021-07-30,France,21505.857
2021-07-31,France,21220.286
2021-08-01,France,21859.143
2021-08-02,France,22266.714
2021-08-03,France,21823.143
2021-08-04,France,21966.429
2021-08-05,France,22147.857
2021-08-06,France,22257.571
2021-08-07,France,22567.286
2021-08-08,France,22673.857
2021-08-09,France,22333.143
2021-08-10,France,22889.714
2021-08-11,France,23328.0
2021-08-12,France,23627.143
2021-08-13,France,23823.714
2021-08-14,France,23619.429
2021-08-15,France,23735.0
2021-08-16,France,24508.0
2021-08-17,France,23814.286
2021-08-18,France,23321.857
2021-08-19,France,22667.429
2021-08-20,France,22076.857
2021-08-21,France,21831.857
2021-08-22,France,21264.857
2021-08-23,France,20404.857
2021-08-24,France,20675.429
2021-08-25,France,20004.143
2021-08-26,France,19391.286
2021-08-27,France,16268.143
2021-08-28,France,18113.571
2021-08-29,France,17589.286
2021-08-30,France,17949.571
2021-08-31,France,14402.571
2021-09-01,France,15748.714
2021-09-02,France,14958.714
2021-09-03,France,17068.286
2021-09-04,France,13883.429
2021-09-05,France,13423.429
2021-09-06,France,12760.857
2021-09-07,France,14833.714
2021-09-08,France,10947.0
2021-09-09,France,11506.571
2021-09-10,France,10755.429
2021-09-11,France,10221.857
2021-09-12,France,9831.714
2021-09-13,France,9690.571
2021-09-14,France,9623.571
2021-09-15,France,8832.286
2021-09-16,France,8146.857
2021-09-17,France,7776.429
2021-09-18,France,7464.0
2021-09-19,France,7197.571
2021-09-20,France,7113.714
2021-09-21,France,6244.857
2021-09-22,France,7160.714
2021-09-23,France,6154.571
2021-09-24,France,6054.857
2021-09-25,France,5740.857
2021-09-26,France,5582.571
2021-09-27,France,5558.857
2021-09-28,France,5384.857
2021-09-29,France,5257.143
2021-09-30,France,5110.714
2021-10-01,France,4862.143
2021-10-02,France,4823.857
2021-10-03,France,4686.429
2021-10-04,France,4662.0
2021-10-05,France,4493.0
2021-10-06,France,4303.0
2021-10-07,France,4274.714
2021-10-08,France,4208.286
2021-10-09,France,4177.714
2021-10-10,France,4213.0
2021-10-11,France,4210.429
2021-10-12,France,4253.0
2021-10-13,France,3794.286
2021-10-14,France,4432.571
2021-10-15,France,4665.286
2021-10-16,France,4688.857
2021-10-17,France,4658.429
2021-10-18,France,4649.429
2021-10-19,France,4658.714
2021-10-20,France,5326.857
2021-10-21,France,4848.714
2021-10-22,France,4886.857
2021-10-23,France,5085.714
2021-10-24,France,5261.0
2021-10-25,France,5295.0
2021-10-26,France,5393.571
2021-10-27,France,5531.143
2021-10-28,France,5511.571
2021-10-29,France,5521.143
2021-10-30,France,5673.857
2021-10-31,France,5863.0
2021-11-01,France,5944.571
2021-11-02,France,5288.0
2021-11-03,France,5749.571
2021-11-04,France,6228.714
2021-11-05,France,6595.143
2021-11-06,France,6915.857
2021-11-07,France,7232.714
2021-11-08,France,7280.0
2021-11-09,France,8776.0
2021-11-10,France,9012.143
2021-11-11,France,9477.714
2021-11-12,France,8743.714
2021-11-13,France,9463.857
2021-11-14,France,10028.0
2021-11-15,France,10179.714
2021-11-16,France,11217.857
2021-11-17,France,12419.429
2021-11-18,France,13528.429
2021-11-19,France,16008.429
2021-11-20,France,17155.857
2021-11-21,France,18192.0
2021-11-22,France,18482.286
2021-11-23,France,20007.429
2021-11-24,France,21764.143
2021-11-25,France,23635.286
2021-11-26,France,25523.286
2021-11-27,France,27577.429
2021-11-28,France,29267.714
2021-11-29,France,29727.143
2021-11-30,France,32119.571
2021-12-01,France,34550.857
2021-12-02,France,36686.857
2021-12-03,France,38890.0
2021-12-04,France,40948.143
2021-12-05,France,42458.429
2021-12-06,France,42897.143
2021-12-07,France,44585.429
2021-12-08,France,46261.143
2021-12-09,France,47466.571
2021-12-10,France,48221.143
2021-12-11,France,48571.857
2021-12-12,France,48814.0
2021-12-13,France,48883.429
2021-12-14,France,49510.0
2021-12-15,France,50134.714
2021-12-16,France,50707.857
2021-12-17,France,51134.714
2021-12-18,France,51794.286
2021-12-19,France,52455.0
2021-12-20,France,52885.143
2021-12-21,France,54235.429
2021-12-22,France,56886.714
2021-12-23,France,61278.429
2021-12-24,France,66420.714
2021-12-25,France,73002.857
2021-12-26,France,70034.857
2021-12-27,France,72232.571
2021-12-28,France,87511.286
2021-12-29,France,105200.857
2021-12-30,France,121620.286
2021-12-31,France,141345.429
2022-01-01,France,157704.714
2022-01-02,France,162095.429
2022-01-03,France,167381.429
2022-01-04,France,180515.429
2022-01-05,France,198251.571
2022-01-06,France,206286.286
2022-01-07,France,220002.571
2022-01-08,France,232080.143
2022-01-09,France,266032.286
2022-01-10,France,269808.714
2022-01-11,France,283613.429
2022-01-12,France,287823.0
2022-01-13,France,294313.571
2022-01-14,France,294478.857
2022-01-15,France,297466.143
2022-01-16,France,294899.286
2022-01-17,France,296081.143
2022-01-18,France,309851.143
2022-01-19,France,320486.571
2022-01-20,France,337446.857
2022-01-21,France,347658.286
2022-01-22,France,356906.857
2022-01-23,France,360261.857
2022-01-24,France,361163.571
2022-01-25,France,366554.714
2022-01-26,France,365264.571
2022-01-27,France,360360.857
2022-01-28,France,353596.857
2022-01-29,France,345465.143
2022-01-30,France,338012.857
2022-01-31,France,334855.0
2022-02-01,France,322093.571
2022-02-02,France,306126.0
2022-02-03,France,289231.0
2022-02-04,France,273166.143
2022-02-05,France,256329.571
2022-02-06,France,242899.714
2022-02-07,France,237131.857
2022-02-08,France,211716.143
2022-02-09,France,166664.286
2022-02-10,France,175074.857
2022-02-11,France,159407.286
2022-02-12,France,145702.857
2022-02-13,France,135863.286
2022-02-14,France,133073.857
2022-02-15,France,99464.286
2022-02-16,France,133891.143
2022-02-17,France,99494.0
2022-02-18,France,92531.571
2022-02-19,France,86523.143
2022-02-20,France,82586.143
2022-02-21,France,81260.429
2022-02-22,France,95172.143
2022-02-23,France,70292.857
2022-02-24,France,66629.857
2022-02-25,France,63129.714
2022-02-26,France,59854.143
2022-02-27,France,57510.857
2022-02-28,France,56980.571
2022-03-01,France,54468.0
2022-03-02,France,53162.857
2022-03-03,France,52231.0
2022-03-04,France,52181.143
2022-03-05,France,52189.0
2022-03-06,France,52578.714
2022-03-07,France,52723.429
2022-03-08,France,54617.143
2022-03-09,France,56259.0
2022-03-10,France,58335.571
2022-03-11,France,60422.714
2022-03-12,France,62829.286
2022-03-13,France,64787.571
2022-03-14,France,65882.143
2022-03-15,France,69249.0
2022-03-16,France,74912.143
2022-03-17,France,78759.143
2022-03-18,France,82356.286
2022-03-19,France,86296.286
2022-03-20,France,89474.429
2022-03-21,France,89770.571
2022-03-22,France,98936.143
2022-03-23,France,105396.429
2022-03-24,France,110881.286
2022-03-25,France,117451.571
2022-03-26,France,123367.714
2022-03-27,France,127495.0
2022-03-28,France,128259.429
2022-03-29,France,133502.714
2022-03-30,France,135641.286
2022-03-31,France,139863.571
2022-04-01,France,140586.143
2022-04-02,France,139528.571
2022-04-03,France,138398.857
2022-04-04,France,138749.714
2022-04-05,France,137627.857
2022-04-06,France,135046.429
2022-04-07,France,133521.714
2022-04-08,France,133541.571
2022-04-09,France,134909.571
2022-04-10,France,135679.286
2022-04-11,France,134744.143
2022-04-12,France,132049.143
2022-04-13,France,131402.286
2022-04-14,France,128336.571
2022-04-15,France,124997.429
2022-04-16,France,120696.429
2022-04-17,France,117695.857
2022-04-18,France,116884.143
2022-04-19,France,93270.286
2022-04-20,France,94596.714
2022-04-21,France,89802.857
2022-04-22,France,84516.429
2022-04-23,France,80086.143
2022-04-24,France,76129.571
2022-04-25,France,75304.143
2022-04-26,France,85594.571
2022-04-27,France,73023.143
2022-04-28,France,66737.429
2022-04-29,France,61670.286
2022-04-30,France,57229.0
2022-05-01,France,54053.571
2022-05-02,France,53297.143
2022-05-03,France,48942.714
2022-05-04,France,46116.143
2022-05-05,France,43876.714
2022-05-06,France,42063.143
2022-05-07,France,40416.857
2022-05-08,France,39359.429
2022-05-09,France,39161.857
2022-05-10,France,37652.143
2022-05-11,France,36562.714
2022-05-12,France,35393.714
2022-05-13,France,34329.286
2022-05-14,France,33258.0
2022-05-15,France,32332.286
2022-05-16,France,32129.714
2022-05-17,France,30312.286
2022-05-18,France,33700.429
2022-05-19,France,32513.857
2022-05-20,France,31308.0
2022-05-21,France,30172.0
2022-05-22,France,29332.143
2022-05-23,France,28072.5715
2022-05-24,France,26813.0
2022-05-25,France,20811.571
2022-05-26,France,19867.571
2022-05-27,France,17078.857
2022-05-28,France,17232.429
2022-05-29,France,17157.429
2022-05-30,France,17825.0
2022-05-31,France,18269.714
2022-06-01,France,18863.714
2022-06-02,France,19453.857
2022-06-03,France,22356.571
2020-01-27,Germany,14.714428571428574
2020-01-28,Germany,12.000142857142858
2020-01-29,Germany,9.285857142857143
2020-01-30,Germany,6.571571428571429
2020-01-31,Germany,3.857285714285714
2020-02-01,Germany,1.143
2020-02-02,Germany,1.429
2020-02-03,Germany,1.571
2020-02-04,Germany,1.143
2020-02-05,Germany,1.143
2020-02-06,Germany,1.143
2020-02-07,Germany,1.143
2020-02-08,Germany,0.714
2020-02-09,Germany,0.571
2020-02-10,Germany,0.286
2020-02-11,Germany,0.571
2020-02-12,Germany,0.571
2020-02-13,Germany,0.571
2020-02-14,Germany,0.429
2020-02-15,Germany,0.429
2020-02-16,Germany,0.286
2020-02-17,Germany,0.286
2020-02-18,Germany,0.0
2020-02-19,Germany,0.0
2020-02-20,Germany,0.0
2020-02-21,Germany,0.0
2020-02-22,Germany,0.0
2020-02-23,Germany,0.0
2020-02-24,Germany,0.0
2020-02-25,Germany,0.0
2020-02-26,Germany,0.714
2020-02-27,Germany,1.429
2020-02-28,Germany,5.286
2020-02-29,Germany,7.143
2020-03-01,Germany,14.429
2020-03-02,Germany,19.143
2020-03-03,Germany,24.571
2020-03-04,Germany,31.286
2020-03-05,Germany,46.143
2020-03-06,Germany,68.714
2020-03-07,Germany,88.286
2020-03-08,Germany,104.286
2020-03-09,Germany,137.429
2020-03-10,Germany,158.286
2020-03-11,Germany,189.571
2020-03-12,Germany,288.571
2020-03-13,Germany,361.143
2020-03-14,Germany,444.429
2020-03-15,Germany,570.143
2020-03-16,Germany,700.0
2020-03-17,Germany,837.143
2020-03-18,Germany,947.286
2020-03-19,Germany,1232.857
2020-03-20,Germany,1556.429
2020-03-21,Germany,1838.143
2020-03-22,Germany,1967.429
2020-03-23,Germany,2380.0
2020-03-24,Germany,2897.143
2020-03-25,Germany,3336.571
2020-03-26,Germany,3644.143
2020-03-27,Germany,4047.286
2020-03-28,Germany,4560.0
2020-03-29,Germany,4848.143
2020-03-30,Germany,4946.571
2020-03-31,Germany,4925.286
2020-04-01,Germany,5116.0
2020-04-02,Germany,5287.714
2020-04-03,Germany,5344.0
2020-04-04,Germany,5313.714
2020-04-05,Germany,5595.286
2020-04-06,Germany,5441.857
2020-04-07,Germany,5330.286
2020-04-08,Germany,5123.143
2020-04-09,Germany,4954.286
2020-04-10,Germany,4832.714
2020-04-11,Germany,4554.286
2020-04-12,Germany,4109.286
2020-04-13,Germany,3946.429
2020-04-14,Germany,3696.143
2020-04-15,Germany,3479.429
2020-04-16,Germany,3178.286
2020-04-17,Germany,2900.714
2020-04-18,Germany,2825.857
2020-04-19,Germany,2774.0
2020-04-20,Germany,2665.143
2020-04-21,Germany,2622.714
2020-04-22,Germany,2587.143
2020-04-23,Germany,2513.714
2020-04-24,Germany,2364.714
2020-04-25,Germany,2142.714
2020-04-26,Germany,2039.714
2020-04-27,Germany,1931.571
2020-04-28,Germany,1840.0
2020-04-29,Germany,1706.714
2020-04-30,Germany,1581.857
2020-05-01,Germany,1482.143
2020-05-02,Germany,1323.571
2020-05-03,Germany,1188.714
2020-05-04,Germany,1140.286
2020-05-05,Germany,1074.714
2020-05-06,Germany,1023.714
2020-05-07,Germany,996.0
2020-05-08,Germany,934.571
2020-05-09,Germany,978.286
2020-05-10,Germany,960.286
2020-05-11,Germany,914.286
2020-05-12,Germany,949.714
2020-05-13,Germany,928.429
2020-05-14,Germany,878.286
2020-05-15,Germany,836.0
2020-05-16,Germany,745.857
2020-05-17,Germany,733.857
2020-05-18,Germany,731.714
2020-05-19,Germany,671.714
2020-05-20,Germany,671.571
2020-05-21,Germany,644.714
2020-05-22,Germany,580.0
2020-05-23,Germany,582.571
2020-05-24,Germany,560.857
2020-05-25,Germany,553.286
2020-05-26,Germany,541.714
2020-05-27,Germany,479.571
2020-05-28,Germany,423.571
2020-05-29,Germany,463.714
2020-05-30,Germany,478.0
2020-05-31,Germany,457.286
2020-06-01,Germany,463.571
2020-06-02,Germany,432.286
2020-06-03,Germany,429.429
2020-06-04,Germany,435.286
2020-06-05,Germany,401.857
2020-06-06,Germany,354.571
2020-06-07,Germany,356.714
2020-06-08,Germany,339.714
2020-06-09,Germany,359.286
2020-06-10,Germany,355.857
2020-06-11,Germany,378.857
2020-06-12,Germany,343.286
2020-06-13,Germany,334.857
2020-06-14,Germany,327.143
2020-06-15,Germany,324.0
2020-06-16,Germany,328.0
2020-06-17,Germany,331.857
2020-06-18,Germany,335.429
2020-06-19,Germany,408.571
2020-06-20,Germany,444.714
2020-06-21,Germany,507.571
2020-06-22,Germany,556.857
2020-06-23,Germany,574.714
2020-06-24,Germany,609.286
2020-06-25,Germany,616.429
2020-06-26,Germany,574.571
2020-06-27,Germany,586.857
2020-06-28,Germany,525.286
2020-06-29,Germany,486.0
